country_name,country_identifier,observation_year,adaptive_capacity_index,foreign_direct_investment_net_inflows_pct_gdp,forest_area_pct_land_area,real_gdp_constant_2015_usd,renewable_energy_consumption_pct_final_energy_use,natural_capital_dependency_index,urban_population_pct_total_population,readiness_index,official_development_assistance_usd,ecological_footprint_index,co2_emissions_metric_tonnes_per_capita,total_greenhouse_gas_emissions_kt_co2e,average_temperature_celsius,annual_precipitation_mm,land_area_sq_km,surface_area_sq_km,total_population,greenhouse_gas_emissions_metric_tonnes_per_capita,data_observacao
Bolivia,16,2001,0.695002968811698,8.668583324284308,50.67834579525524,17626660783.861137,29.911600112915,0.378236462,62.306,0.308052203197845,675960021.972656,2.40100101270746,0.919554269086054,30430.0,20.79,1181.39,1083300.0,1098580.0,8580244,3.546519189897164,2001-01-01
Bolivia,16,2002,0.702866000066908,8.557893430949177,50.49230499399982,18064782868.02491,28.284200668335,0.385117532,62.783,0.302446663672493,600330017.089844,2.42567245235142,0.941343653113377,33160.0,20.98,1078.51,1083300.0,1098580.0,8742822,3.792825703188284,2002-01-01
Bolivia,16,2003,0.697625221547182,2.4423544743932704,50.30626419274439,18554580679.574364,26.3125,0.391998602,63.248,0.302083941053935,762630004.882813,2.47155294875121,1.0229265805956107,33940.0,20.66,1112.29,1083300.0,1098580.0,8905820,3.810991014864437,2003-01-01
Bolivia,16,2004,0.69641548684099,0.7457726097678323,50.12022339148897,19328917940.810337,25.2252006530762,0.391998602,63.711,0.306913601614712,706659973.144531,2.43990671446702,1.03869823544797,36410.0,21.07,1126.86,1083300.0,1098580.0,9069044,4.014756130855689,2004-01-01
Bolivia,16,2005,0.70587117878539,-2.498880030835138,49.93418259023355,20183533438.724552,23.1347999572754,0.391998602,64.17,0.277325867008451,542880004.882813,2.51847420086442,1.0907356681719973,38560.0,20.79,989.3,1083300.0,1098580.0,9232301,4.176640254688404,2005-01-01
Bolivia,16,2006,0.701448671842658,2.451682366972633,49.74814178897813,21151739388.78619,21.7900009155273,0.391998602,64.628,0.268967003399505,807599975.585938,2.55875584138691,1.1878091190745643,39230.0,21.02,1136.33,1083300.0,1098580.0,9395449,4.175425783270176,2006-01-01
Bolivia,16,2007,0.699979412736904,2.7918378666141863,49.56210098772269,22117185733.26953,20.5972995758057,0.391998602,65.082,0.273799858408896,438790008.544922,2.64139773314586,1.2596200341520236,40330.0,20.67,1101.16,1083300.0,1098580.0,9558438,4.2193086359926175,2007-01-01
Bolivia,16,2008,0.6923055856859,3.0726018383087155,49.37606018646727,23477060277.695618,18.1714992523193,0.391998602,65.535,0.274979248294905,589159973.144531,2.71783441391745,1.3393054148159067,41580.0,20.46,1119.77,1083300.0,1098580.0,9721457,4.277136647315315,2008-01-01
Bolivia,16,2009,0.684091256410647,2.439678149612889,49.190019385211855,24265185486.780224,16.5165996551514,0.391998602,65.984,0.275774063679144,611690002.441406,2.79642633069247,1.4031658740347543,42910.0,20.79,1216.21,1083300.0,1098580.0,9884790,4.341012808567506,2009-01-01
Bolivia,16,2010,0.678319047654677,3.165443562819726,49.003978583956425,25266542224.071228,15.6388998031616,0.398879672,66.43,0.280654914920896,560270019.53125,2.81305317949456,1.4967263589135875,47730.0,20.96,1028.19,1083300.0,1098580.0,10048597,4.749916829185208,2010-01-01
Bolivia,16,2011,0.659636283582389,3.584442148731763,48.80850364626604,26581436404.48941,13.806300163269,0.398879672,66.874,0.28499123959145,545969970.703125,2.97815999647705,1.6106999827963533,47800.0,20.89,1154.99,1083300.0,1098580.0,10212951,4.68033186490369,2011-01-01
Bolivia,16,2012,0.65596362250403,3.913550146003366,48.61302870857565,27943010880.026108,13.0593004226685,0.398879672,67.315,0.277153211901221,661719970.703125,3.010183373305,1.6622217091551412,49130.0,20.89,1105.05,1083300.0,1098580.0,10377677,4.734200149031426,2012-01-01
Bolivia,16,2013,0.659733386456337,5.706622120014565,48.417553770885256,29842021040.57391,12.3093996047974,0.398879672,67.699,0.285858639997965,702299987.792969,2.98243696558572,1.760514115652308,50910.0,20.65,1161.16,1083300.0,1098580.0,10542375,4.829082630811368,2013-01-01
Bolivia,16,2014,0.661687331320379,1.9898248565794303,48.22207883319487,31471565392.24109,10.7698001861572,0.398879672,68.047,0.282745726885136,674559997.558594,3.02384109678174,1.8838993110457865,51870.0,21.25,1200.36,1083300.0,1098580.0,10706517,4.844712804360186,2014-01-01
Bolivia,16,2015,0.660761905363392,1.680727879642806,48.02660389550448,33000198248.336178,8.19859981536865,0.405760742,68.393,0.278752613546947,791309997.558594,3.0623185411122,1.8776911887064005,53400.0,21.5,1035.85,1083300.0,1098580.0,10869732,4.912724619153444,2015-01-01
Bolivia,16,2016,0.649894811730558,0.9880801492835491,47.771328348564566,34407300577.86814,8.14159965515137,0.405760742,68.738,0.283318159213821,696510009.765625,3.05249366624474,1.958878596844656,55780.0,21.13,940.78,1083300.0,1098580.0,11031822,5.056281727533312,2016-01-01
Bolivia,16,2017,0.658020703447623,1.899493281133623,47.53274254592449,35850757819.73814,7.46080017089844,0.405760742,69.08,0.288654315317652,949159973.144531,3.0854011603501,1.9878756560101345,56300.0,21.22,1077.8,1083300.0,1098580.0,11192853,5.029995480151486,2017-01-01
Bolivia,16,2018,0.654164179070471,0.7505247809406843,47.31213883504108,37364958855.951935,7.57250022888184,0.405760742,69.425,0.290694404895633,728849975.585938,3.108502042975,2.0003276626554416,56870.0,20.8,1230.39,1083300.0,1098580.0,11353140,5.009186885742623,2018-01-01
Bolivia,16,2019,0.654164179070471,-0.5297350114046662,47.10953567802086,38193230057.67373,6.443651941976673,0.405760742,69.773,0.282976267699059,716130004.882813,3.137764082877337,2.0398406400521463,58070.0,21.14,954.09,1083300.0,1098580.0,11513102,5.043818772733882,2019-01-01
Bolivia,16,2020,0.6512523598553294,-3.0516523502878754,46.92491461275731,34820961246.5927,5.283059962003411,0.4035763857083333,70.123,0.2818114943495308,717684588.114421,3.1709911846797234,2.0831467544927404,59344.34782608696,21.59,936.65,1083300.0,1098580.0,11673029,5.083885924217867,2020-01-01
Bosnia and Herzegovina,17,1995,0.587723778479299,1.511642336765279,42.20361328125,2944222749.6198387,33.222966322614,0.458185293,40.817,0.337900378263663,965799987.792969,1.11346330995966,0.8801140962155355,6210.0,9.45,1253.74,51200.0,51210.0,3829049,1.6218126224031084,1995-01-01
Bosnia and Herzegovina,17,1996,0.589253545593339,1.5755909640468404,42.0115234375,5563334594.9188175,32.8526731958455,0.4408193128,41.13,0.338019345635563,851809997.558594,1.41625566373647,1.113053568160186,7300.0,8.88,1267.53,51200.0,51210.0,3764419,1.939210273882902,1996-01-01
Bosnia and Herzegovina,17,1997,0.588461050005747,1.601293816795945,41.81943359375,7476541665.181557,27.598257427799,0.4234533326,41.442,0.334157870195088,862049987.792969,2.34519148772076,2.2724413621800448,12210.0,9.38,992.17,51200.0,51210.0,3736070,3.2681400509091105,1997-01-01
Bosnia and Herzegovina,17,1998,0.581115730724941,1.6211158811854625,41.62734375,8642881917.134161,26.7391462224776,0.4060873524,41.755,0.33032090271706,914969970.703125,2.60915886087043,2.8813674605780197,14990.0,9.77,1102.73,51200.0,51210.0,3734338,4.014098348890754,1998-01-01
Bosnia and Herzegovina,17,1999,0.544833458938769,3.772741434567088,41.43525390625,9472598556.669794,28.4310773248869,0.3887213722,42.069,0.332497717312828,1286239990.23438,2.59636662109243,2.8103147098336705,15020.0,9.9,1290.27,51200.0,51210.0,3743353,4.012445526777731,1999-01-01
Bosnia and Herzegovina,17,2000,0.541599293426383,2.623764485466875,41.2431640625,10681820232.28984,19.3526000976563,0.371355392,42.384,0.336795813709262,737929992.675781,2.91974633622437,3.718833773728559,18670.0,10.88,849.07,51200.0,51210.0,3751176,4.977105846273275,2000-01-01
Bosnia and Herzegovina,17,2001,0.540120540713101,2.042748177368014,41.22560546875,10940674188.967978,20.2737998962402,0.378236462,42.698,0.344560060450056,640080017.089844,2.99449385576033,3.6639458673300114,18450.0,9.93,1154.9,51200.0,51210.0,3755514,4.912776253796418,2001-01-01
Bosnia and Herzegovina,17,2002,0.534376476409728,3.979471978854802,41.208046875,11490710479.725172,21.2143001556396,0.385117532,43.014,0.345433572606516,555780029.296875,3.39113515003167,3.872969783121672,18590.0,10.58,1191.32,51200.0,51210.0,3759389,4.9449524909499925,2002-01-01
Bosnia and Herzegovina,17,2003,0.526564397570519,4.492344548457025,41.19048828125,11935072202.523186,20.1404991149902,0.391998602,43.33,0.343431751309193,541919982.910156,3.03127473906488,3.949838644041126,19070.0,9.98,839.36,51200.0,51210.0,3762179,5.068870992050086,2003-01-01
Bosnia and Herzegovina,17,2004,0.513238655709481,8.757987379026401,41.1729296875,12689997286.749117,20.0995998382568,0.391998602,43.648,0.357934239207597,686090026.855469,2.99198046081526,4.1363436634774935,20140.0,9.61,1257.72,51200.0,51210.0,3764194,5.350414989238068,2004-01-01
Bosnia and Herzegovina,17,2005,0.509415266658051,5.558366259930489,41.15537109375,13184549067.929993,19.7346992492676,0.391998602,43.965,0.343567577851167,539890014.648438,3.00997514897641,4.310376880445071,20820.0,9.09,1270.61,51200.0,51210.0,3765332,5.529392892844509,2005-01-01
Bosnia and Herzegovina,17,2006,0.506032400316386,6.575891687634537,41.1378125,13898361025.260853,18.1240005493164,0.391998602,44.282,0.321654192623041,536840026.855469,3.06953042111133,4.7564389861216085,22680.0,9.89,992.55,51200.0,51210.0,3765422,6.023229268857515,2006-01-01
Bosnia and Herzegovina,17,2007,0.497714491953975,11.673739667335562,41.12025390625,14712405590.001429,14.8403997421265,0.391998602,44.601,0.324273186596135,599099975.585938,3.13319249353866,5.020209732616029,23820.0,10.8,1053.36,51200.0,51210.0,3762791,6.33040740237765,2007-01-01
Bosnia and Herzegovina,17,2008,0.494271718570972,5.257502019645511,41.1026953125,15513324091.431698,14.2776002883911,0.391998602,44.92,0.332638783640397,465010009.765625,3.45068084072957,5.529716767161367,25710.0,10.77,1047.17,51200.0,51210.0,3754261,6.848218597481635,2008-01-01
Bosnia and Herzegovina,17,2009,0.479009169649191,0.7863762078090044,41.08513671875,15047233105.805857,17.4342002868652,0.391998602,45.239,0.332378126354368,417339996.33789104,3.26003108040932,5.511323105666706,25950.0,10.6,1155.41,51200.0,51210.0,3735945,6.946033734436669,2009-01-01
Bosnia and Herzegovina,17,2010,0.471122704503228,2.583954501804687,41.067578125,15177492377.319036,19.5678005218506,0.398879672,45.558,0.332434128862829,511179992.675781,3.1895428391203,5.624105715915734,25960.0,9.79,1469.67,51200.0,51210.0,3705478,7.005843780478524,2010-01-01
Bosnia and Herzegovina,17,2011,0.460359716176613,2.5294608594066967,41.293515625,15323122123.728598,14.1579999923706,0.398879672,45.878,0.340410211309527,625780029.296875,3.47287177440685,6.4842606454270255,29040.0,10.4,777.41,51200.0,51210.0,3661173,7.931884125661366,2011-01-01
Bosnia and Herzegovina,17,2012,0.449304469941649,2.276131267591994,41.519453125,15197191117.126995,15.2788000106812,0.398879672,46.199,0.345786344422633,568020019.53125,3.37155130281265,6.09158684172859,27260.0,10.73,997.05,51200.0,51210.0,3604972,7.561778565825199,2012-01-01
Bosnia and Herzegovina,17,2013,0.453142608540183,1.7240216788179958,41.745390625,15554303325.219006,19.4764995574951,0.398879672,46.519,0.358097822146565,521210021.972656,3.41582403798013,6.167789853661071,27050.0,10.54,1269.45,51200.0,51210.0,3542598,7.635639155218853,2013-01-01
Bosnia and Herzegovina,17,2014,0.451978640647134,2.9355660497033584,41.971328125,15733776823.990664,23.6758995056152,0.398879672,46.84,0.374527109993651,630200012.207031,3.31674522277344,5.59718744920459,24470.0,11.05,1485.33,51200.0,51210.0,3482106,7.027356433147067,2014-01-01
Bosnia and Herzegovina,17,2015,0.449704777269893,2.361861222491496,42.197265625,16219819017.360718,25.2754001617432,0.405760742,47.173,0.363194863391644,356390014.64843804,3.46563794767137,5.71826479677561,24640.0,10.96,1029.0,51200.0,51210.0,3429362,7.185009923128559,2015-01-01
Bosnia and Herzegovina,17,2016,0.468081988377144,1.8516780925900904,42.5099609375,16730711998.469269,23.0282001495361,0.405760742,47.518,0.367389943856072,446119995.117188,3.74135518610267,6.597243037531343,27200.0,10.59,1198.07,51200.0,51210.0,3386263,8.03245347452339,2016-01-01
Bosnia and Herzegovina,17,2017,0.468969978337643,2.8177825812398702,42.7326171875,17261315633.602997,18.5198993682861,0.405760742,47.876,0.374376986084738,440540008.544922,3.72849936262485,6.758099425516793,27460.0,10.64,956.96,51200.0,51210.0,3351534,8.193263144577976,2017-01-01
Bosnia and Herzegovina,17,2018,0.46985089755991,2.9824607642411927,42.7326171875,17906901109.716545,35.4009017944336,0.405760742,48.245,0.375440838857385,355950012.207031,3.89223293778533,6.781131606601706,27190.0,11.4,1065.7,51200.0,51210.0,3323929,8.180078455346068,2018-01-01
Bosnia and Herzegovina,17,2019,0.46985089755991,2.166756577276244,42.7326171875,18413845946.17709,35.49559464103445,0.405760742,48.626,0.369187399890051,464510009.765625,4.013049008560359,7.037697585314148,28102.17391304348,11.42,1249.57,51200.0,51210.0,3300998,8.513235667832419,2019-01-01
Bosnia and Herzegovina,17,2020,0.4649395275216021,2.0572012977548457,42.7326171875,17825164473.519627,35.61050426908614,0.4035763857083333,49.02,0.3704910257911505,443622927.347819,4.125953067030963,7.295290803451277,29006.61625708885,10.96,1007.32,51200.0,51210.0,3280815,8.841283722821569,2020-01-01
Botswana,18,1995,0.718215486276862,1.4884593080670414,32.13558484639952,5830149651.842758,47.1740351861578,0.145403673,48.981,0.373539668476858,89660003.6621094,2.44802892538724,2.1712895622231008,14260.0,22.23,325.87,566730.0,581730.0,1469173,9.706140801661888,1995-01-01
Botswana,18,1996,0.714560059138705,1.468356845368999,31.926843470435657,6170035720.818056,44.68880764665,0.1359897376,49.83,0.373886305577292,74569999.6948242,2.86111401938827,1.9405552114540607,15490.0,21.66,421.2,566730.0,581730.0,1504724,10.29424665254226,1996-01-01
Botswana,18,1997,0.704274321110103,1.99413279657563,31.7181020944718,6683746163.327436,43.9989959405707,0.1265758022,50.677,0.375369888918777,121620002.746582,2.59280971188576,1.992957783051939,15170.0,21.83,438.6,566730.0,581730.0,1540424,9.847937970325054,1997-01-01
Botswana,18,1998,0.692950371858637,1.989749586853874,31.50936071850793,6713399504.17263,37.3976014051366,0.1171618668,51.525,0.376995370656918,106250000.0,2.84251409251842,2.33528172826078,14900.0,22.43,376.0,566730.0,581730.0,1575827,9.455352649751529,1998-01-01
Botswana,18,1999,0.679515896841356,0.668733485559009,31.300619342544067,7362399996.180469,39.8346700409907,0.1077479314,52.372,0.377159565469701,60889999.3896484,2.85588697039558,2.397128414044937,15010.0,22.23,360.76,566730.0,581730.0,1610260,9.321476034926036,1999-01-01
Botswana,18,2000,0.674020894497308,0.9877001693962422,31.091877966580206,7508742115.687975,36.5603981018066,0.098333996,53.219,0.378075083884574,30620000.8392334,3.68079515583537,2.4523331546314715,14920.0,21.53,455.3,566730.0,581730.0,1643333,9.079109346675324,2000-01-01
Botswana,18,2001,0.678941226371325,0.5588845238802124,30.883136590616346,7527557061.149493,35.6713981628418,0.0937399356,54.062,0.377134197645499,28930000.3051758,3.21053535333318,2.310897523936002,16780.0,21.94,419.01,566730.0,581730.0,1674674,10.0198605818207,2001-01-01
Botswana,18,2002,0.672582817936851,7.50152806827716,30.67439521465248,7984444460.55594,34.2549018859863,0.0891458752,54.57,0.375196162986305,37310001.373291,3.71021283450279,2.364139696604028,17120.0,22.11,353.38,566730.0,581730.0,1704637,10.04319394686376,2002-01-01
Botswana,18,2003,0.670485003486235,5.565281274848307,30.465653838688617,8353796461.02019,34.2341003417969,0.0845518148,55.029,0.393333408053282,28049999.237060502,3.38779777014799,2.2601645422849685,9990.0,22.4,353.82,566730.0,581730.0,1734387,5.759960147302764,2003-01-01
Botswana,18,2004,0.669472853935909,4.363836573701255,30.25691246272476,8579835301.496779,32.1278991699219,0.0845518148,55.488,0.382315972274514,46610000.6103516,3.21245740400276,2.2486127418745503,10590.0,22.47,416.16,566730.0,581730.0,1765533,5.998188648980223,2004-01-01
Botswana,18,2005,0.671991282059771,4.242949051008693,30.048171086760888,8970787994.168371,30.7691993713379,0.0845518148,55.944,0.396857219706573,48270000.4577637,3.4477718727893,2.3789976749188613,11990.0,22.87,371.45,566730.0,581730.0,1799077,6.664528533242324,2005-01-01
Botswana,18,2006,0.66826114193057,4.802907024342221,29.839429710797027,9721093135.870125,29.4414005279541,0.0845518148,56.4,0.384582572626829,66610000.61035161,3.42594216981258,2.2277768366767234,13860.0,21.93,420.78,566730.0,581730.0,1835911,7.549385563897161,2006-01-01
Botswana,18,2007,0.663762857237793,4.521727882914247,29.630688334833167,10525685052.869282,27.8027000427246,0.0845518148,57.928,0.388077558619515,105069999.694824,2.67850791453047,2.303437347037364,12160.0,22.21,355.58,566730.0,581730.0,1875458,6.483749569438505,2007-01-01
Botswana,18,2008,0.661075186839813,4.7593837342446745,29.421946958869302,11183060119.86327,27.3376998901367,0.0845518148,59.444,0.392036990088194,723099975.585938,3.18003073244174,2.291667101683201,20940.0,22.33,400.36,566730.0,581730.0,1915636,10.931095469076588,2008-01-01
Botswana,18,2009,0.656987913210599,2.0326930078097587,29.21320558290544,10327297669.355349,28.4479007720947,0.0845518148,60.937,0.395083680868629,282350006.10351604,2.94015821239123,2.09368337262189,11830.0,22.47,397.8,566730.0,581730.0,1953495,6.055812786825664,2009-01-01
Botswana,18,2010,0.646778758302776,1.707873139111291,29.004464206941577,11211689312.571398,30.301399230957,0.0799577544,62.412,0.392060774205377,154669998.168945,2.82382072935694,1.6959336844637378,22420.0,22.49,466.93,566730.0,581730.0,1987106,11.282739823643029,2010-01-01
Botswana,18,2011,0.636749030830542,1.9099048225016773,28.79572283097772,11889812807.372477,29.9790992736816,0.0799577544,63.865,0.390989011498282,118500000.0,3.46913735324279,1.984711765272109,27490.0,21.92,466.23,566730.0,581730.0,2015406,13.639931606832567,2011-01-01
Botswana,18,2012,0.626266902744633,1.0158839554762071,28.58698145501385,12419640043.352455,29.6081008911133,0.0799577544,64.768,0.398897290928254,73069999.6948242,2.99470642197131,2.515259486033936,16490.0,22.19,362.2,566730.0,581730.0,2039551,8.085112850818636,2012-01-01
Botswana,18,2013,0.630999979121504,0.4505296471746211,28.378240079049988,13828449115.88259,28.7817993164063,0.0799577544,65.572,0.404471522940935,107370002.746582,2.87143073996269,2.6956909186730416,15950.0,22.06,386.6,566730.0,581730.0,2062551,7.733142113819246,2013-01-01
Botswana,18,2014,0.632005570459407,3.290933483372106,28.169498703086127,14402227735.528015,28.1471996307373,0.0799577544,66.368,0.426040536492148,99370002.746582,2.7516766044325,3.41373893467406,14760.0,22.16,373.59,566730.0,581730.0,2088619,7.0668705015132005,2014-01-01
Botswana,18,2015,0.617465972596988,2.787841796897299,27.960757327122263,13578754072.4652,28.2280006408691,0.075363694,67.155,0.422673428102263,65540000.9155273,2.58506875242921,3.399795163520245,14400.0,22.79,346.01,566730.0,581730.0,2120716,6.790159549887868,2015-01-01
Botswana,18,2016,0.603386655236863,0.9449485206391998,27.7520159511584,14534277003.72438,28.113000869751,0.075363694,67.933,0.438440897740942,90569999.6948242,2.55636245982013,3.296410755003067,13580.0,22.81,376.88,566730.0,581730.0,2159925,6.287255344514277,2016-01-01
Botswana,18,2017,0.5981143597079,1.6196422214053126,27.543274575194538,15116149478.604382,28.3668003082275,0.075363694,68.7,0.432417208375953,102089996.337891,2.47829961778033,3.5690379832713246,17460.0,22.24,440.62,566730.0,581730.0,2205076,7.918094433026344,2017-01-01
Botswana,18,2018,0.592639114714877,1.6906167569084376,27.33453319923068,15717831995.660583,28.1989002227783,0.075363694,69.446,0.427055865194186,85750000.0,2.36925585659503,3.642305219853713,16120.0,22.44,379.79,566730.0,581730.0,2254067,7.151517678933235,2018-01-01
Botswana,18,2019,0.592639114714877,0.564111762365876,27.12579182326681,16188225469.253649,27.37389435480528,0.075363694,70.172,0.429245230238493,68860000.6103516,2.365830940560586,3.706262422359392,16200.869565217392,23.12,378.29,566730.0,581730.0,2303703,7.032533953038822,2019-01-01
Botswana,18,2020,0.5874067658997942,0.5315573568783722,26.917050447302948,14813376718.864548,26.62107203776855,0.0724453615416666,70.877,0.4315662953118944,67993333.81652837,2.344296893655035,3.783032301094406,16231.776937618148,22.2,399.44,566730.0,581730.0,2351625,6.9023662095862,2020-01-01
Brazil,19,1995,0.456447129910072,0.6315857909951116,68.19618958284977,1066858717622.6407,46.1343566508084,0.136625124,77.61,0.386928216668597,264329986.572266,3.03516074747719,1.4905577425744316,677740.0,25.39,1781.74,8358140.0,8515770.0,162019889,4.183066685103086,1995-01-01
Brazil,19,1996,0.453070279537699,1.475965411336153,67.74382338654293,1090424176305.9906,44.5328823904229,0.1420709078,78.302,0.386234727195412,257799987.792969,3.01097155331947,1.5970628913889957,685170.0,25.17,1803.0,8358140.0,8515770.0,164614682,4.162265429033845,1996-01-01
Brazil,19,1997,0.44951542117626,2.1504523942888985,67.2914571902361,1127442397678.2292,43.7251083730704,0.1475166916,79.048,0.387609193003932,229789993.28613305,2.96184164335813,1.683581162229704,713090.0,25.48,1786.68,8358140.0,8515770.0,167209046,4.26466161406124,1997-01-01
Brazil,19,1998,0.444656305508357,3.3408871337384327,66.83909099392928,1131254256770.5005,43.8615767414815,0.1529624754,79.781,0.388854365990451,260609985.351563,2.90335967764493,1.712516221888835,736040.0,25.8,1749.18,8358140.0,8515770.0,169785253,4.335123263031566,1998-01-01
Brazil,19,1999,0.442004735985378,4.733769826738488,66.38672479762245,1136547820412.5903,44.0972758704006,0.1584082592,80.496,0.39423143822173,144380004.882813,2.90823288165081,1.7445584568507069,752070.0,25.27,1786.43,8358140.0,8515770.0,172318674,4.364413806944684,1999-01-01
Brazil,19,2000,0.432817433389563,5.033917141089801,65.93435860131561,1186418964175.1858,42.7639999389648,0.163854043,81.192,0.399487643504354,255679992.67578095,2.95123132704895,1.7888288436811144,765600.0,25.24,1887.69,8358140.0,8515770.0,174790339,4.380104783708898,2000-01-01
Brazil,19,2001,0.432447167955348,4.147593260739819,65.46167089807062,1202908958700.0657,41.4361000061035,0.163069709,81.553,0.402000839196957,252020004.272461,2.78558048898941,1.8034261948648052,796350.0,25.5,1777.83,8358140.0,8515770.0,177196051,4.494174647266829,2001-01-01
Brazil,19,2002,0.425664783674821,3.253580632637252,64.98898319482565,1239639324926.4375,42.9715003967285,0.162285375,81.88,0.406826674411344,236410003.66210905,2.78195910717056,1.767207181531629,823220.0,25.75,1812.64,8358140.0,8515770.0,179537523,4.585225340331781,2002-01-01
Brazil,19,2003,0.421982640899854,1.8134005941932727,64.51629549158065,1253781489825.3674,45.2484016418457,0.161501041,82.203,0.404775371272149,229300003.051758,2.85768387911649,1.7015086427618609,837390.0,25.59,1709.77,8358140.0,8515770.0,181809244,4.60587141542704,2003-01-01
Brazil,19,2004,0.420060592856221,2.7135320801157032,64.04360778833569,1325998860262.8047,45.3203010559082,0.161501041,82.521,0.399156323808716,178279998.779297,2.69088544194522,1.7758070355772635,883460.0,25.55,1798.37,8358140.0,8515770.0,184006479,4.801243982283906,2004-01-01
Brazil,19,2005,0.418099272598695,1.7338935718728197,63.5709200850907,1368459094911.19,46.2705993652344,0.161501041,82.834,0.419364134922236,217240005.493164,2.56718749969581,1.7757219974642275,888930.0,25.78,1798.19,8358140.0,8515770.0,186127108,4.775929790946948,2005-01-01
Brazil,19,2006,0.417787148995512,1.7531254345987624,63.09823238184572,1422677289738.7844,46.8240013122559,0.161501041,83.143,0.494037806864353,110199996.948242,2.55731811450774,1.7749093807999732,886910.0,25.59,1832.41,8358140.0,8515770.0,188167353,4.713410620172778,2006-01-01
Brazil,19,2007,0.3947613078351,3.1908265590155707,62.62554467860074,1509031960385.8162,47.3348999023438,0.161501041,83.448,0.500212980220913,328589996.33789104,2.64713873550963,1.848835939977945,911240.0,25.68,1712.26,8358140.0,8515770.0,190130445,4.792709552644238,2007-01-01
Brazil,19,2008,0.390573489416541,2.99060892552412,62.15285697535576,1585904997822.466,47.1814002990723,0.161501041,83.749,0.511258938122568,468630004.882813,2.78192093651038,1.9380268626478971,924380.0,25.39,1860.12,8358140.0,8515770.0,192030362,4.813717947373343,2008-01-01
Brazil,19,2009,0.435306277822422,1.8884824043261128,61.68016927211079,1583909738979.1648,49.038501739502,0.161501041,84.044,0.523361749929185,374809997.558594,2.6417920833122,1.8094606429673896,905490.0,25.56,1902.59,8358140.0,8515770.0,193886505,4.670206417924755,2009-01-01
Brazil,19,2010,0.374875437147835,3.730012269715172,61.2074815688658,1703150040884.7354,46.9241981506348,0.160716707,84.335,0.552958912133754,464779998.779297,2.87310945881778,2.0322038162317733,986440.0,25.79,1759.98,8358140.0,8515770.0,195713637,5.040221085871497,2010-01-01
Brazil,19,2011,0.461822936873008,3.915179541255662,61.023328156743005,1770840429187.2695,45.3432998657227,0.160716707,84.631,0.55787921140938,840690002.441406,3.00627935548761,2.1118445147792944,1004840.0,25.51,1836.31,8358140.0,8515770.0,197514541,5.087422905233089,2011-01-01
Brazil,19,2012,0.431191672590876,3.754962108402599,60.839174744620216,1804861390247.1616,43.5511016845703,0.160716707,84.923,0.556903074244443,1288540039.0625,2.95352034375719,2.2668781108230425,1042040.0,25.68,1675.27,8358140.0,8515770.0,199287292,5.2288331561051065,2012-01-01
Brazil,19,2013,0.402192631529573,3.0415092294480828,60.65502133249742,1859094274468.5984,42.4313011169434,0.160716707,85.209,0.555693790910531,1155729980.46875,2.98645723064657,2.4018595205759863,1070850.0,25.66,1797.92,8358140.0,8515770.0,201035904,5.32666045563682,2013-01-01
Brazil,19,2014,0.406660303762254,3.5713526131119453,60.47086792037463,1868463286781.874,41.8292007446289,0.160716707,85.492,0.356808053037645,914150024.414063,2.97881768964341,2.4993620161205943,1105900.0,25.8,1745.69,8358140.0,8515770.0,202763744,5.454130892355193,2014-01-01
Brazil,19,2015,0.400327785703261,3.592149731053348,60.28671450825184,1802211999538.684,43.7406005859375,0.159932373,85.77,0.350165413330058,1003190002.44141,2.78708017130218,2.347365730834252,1082700.0,26.11,1621.71,8358140.0,8515770.0,204471759,5.295107770848687,2015-01-01
Brazil,19,2016,0.396418118045806,4.137378538737663,60.07103255030426,1743173031958.0488,45.5766983032227,0.159932373,86.042,0.354293679137294,674630004.882813,2.70545377527384,2.143497523630033,1051690.0,25.97,1610.9,8358140.0,8515770.0,206163056,5.101253446689304,2016-01-01
Brazil,19,2017,0.377901331419109,3.3382602842802376,59.832881478415054,1766232928553.8943,45.4364013671875,0.159932373,86.309,0.347184582092121,273890014.64843804,2.74772618974015,2.164421503573829,1064920.0,25.88,1629.66,8358140.0,8515770.0,207833825,5.123901270642543,2017-01-01
Brazil,19,2018,0.380002240510018,4.077487084116653,59.70842795167346,1797736638228.8826,47.0616989135742,0.159932373,86.569,0.345184530523094,444829986.5722661,2.58795918509511,2.041874199047383,1032640.0,25.72,1764.38,8358140.0,8515770.0,209469320,4.929791150322157,2018-01-01
Brazil,19,2019,0.380002240510018,3.683753198927691,59.55852617926956,1823105452462.9456,47.1020181423901,0.159932373,86.824,0.349399829167988,290230010.986328,2.568515638904585,2.0658444797635984,1048070.4347826086,26.06,1662.23,8358140.0,8515770.0,211049519,4.965993003673269,2019-01-01
Brazil,19,2020,0.3768170367850157,2.6154507119429056,59.41747805133678,1749104722085.7463,47.21371969682346,0.1609035083749999,87.073,0.3478361463554626,291309178.67024726,2.5492784252343723,2.0862262879537985,1063848.7145557655,26.05,1679.26,8358140.0,8515770.0,212559409,5.004947649980366,2020-01-01
Brunei Darussalam,20,1995,0.59226108050951,12.310056966042024,76.85009487666035,10622767156.957678,0.0,0.025239889,68.644,0.462997949486234,50000.0007450581,5.79651499434029,15.145803602681816,15160.0,26.37,3305.12,5270.0,5770.0,297112,51.02452947036808,1995-01-01
